,Dishwasher,Furnace,Fridge,Wine cellar,Garage door,Barn,Well,Microwave
2016-01-02 13:00:00,0.00019110834999999998,0.79802805545,0.08468777775,0.12329194438333332,0.01747583335,0.031087499983333336,0.0010222223333333329,0.004174444416666671
2016-01-02 14:00:00,5.722888333333332e-05,0.3795575000166667,0.0107752778,0.010101944450000004,0.012881388850000005,0.031595833266666665,0.04288444453333334,0.004272222216666666
2016-01-02 15:00:00,0.00015389225000000001,0.5891344444500001,0.06989249993333332,0.007325555500000001,0.012500555599999996,0.03148249993333334,0.0010075000166666671,0.004223611183333335
2016-01-02 16:00:00,9.66728e-05,0.32020749998333337,0.036274444433333324,0.007389722249999998,0.012861944483333334,0.03205611105000001,0.0009988888666666673,0.004289444516666663
2016-01-02 17:00:00,0.00010333781666666663,0.2793047222166666,0.037192222249999976,0.007246388883333333,0.01751194446666667,0.03159500000000001,0.0009974999666666673,0.00420861106666667
2016-01-02 18:00:00,0.00010944778333333332,0.3013936110833333,0.09123749998333333,0.007219166633333337,0.01752666665,0.031271666649999995,0.0429430556,0.01878833331666667
2016-01-02 19:00:00,5.333558333333333e-05,0.3983163889166666,0.009044444366666663,0.0074558333166666645,0.012839722233333335,0.6314522222666668,0.0931666667166667,0.004295833349999998
2016-01-02 20:00:00,0.00014944549999999996,0.7466286111999998,0.07087444450000002,0.007226388933333334,0.012351111083333335,0.46724888896666683,0.0010258333666666672,0.004280000016666665
2016-01-02 21:00:00,7.944889999999998e-05,0.5742827777666667,0.02088777778333333,0.007333055533333333,0.01250111108333334,0.5104919444500001,0.10171527776666668,0.004259444450000001
2016-01-02 22:00:00,5.8616099999999996e-05,0.4784547221999999,0.05762333338333334,0.007341111166666667,0.012552500066666666,0.38587305551666673,0.09315583331666667,0.004241111099999998
2016-01-02 23:00:00,8.611108333333336e-05,0.3898355555833333,0.07823388883333336,0.017778333333333333,0.01238305556666667,0.43324805553333323,0.042627500016666674,0.004238055550000003
2016-01-03 00:00:00,4.834721666666663e-05,0.2132777777833333,0.1297786111,0.007191111066666667,0.012595000066666667,0.04000611101666667,0.05322388906666667,0.004087499916666665
2016-01-03 01:00:00,0.42988833448333336,0.40722388893333333,0.24445194443333335,0.0069799999833333355,0.012045833349999995,0.04259666668333333,0.0406680555666667,0.013617222199999985
2016-01-03 02:00:00,0.4535233332833333,0.23544388885000003,0.12952805556666666,0.007026111166666666,0.012582777799999997,0.035993055499999996,0.0010263889499999997,0.0041630556000000025
2016-01-03 03:00:00,0.0006024997166666667,0.08348777778333333,0.004833333333333334,0.007233611083333333,0.013124166650000007,0.036533055633333325,0.0010222224833333327,0.004241388883333337
2016-01-03 04:00:00,0.0002124988666666667,0.22553611113333327,0.10790083333333331,0.007291388866666666,0.012895277766666664,0.042856111166666676,0.0010383333666666662,0.0043022221666666645
2016-01-03 05:00:00,0.00022416504999999998,0.43269833336666674,0.024905833349999993,0.007367777833333334,0.012975277799999997,0.03646499994999999,0.001013889,0.004245000000000002
2016-01-03 06:00:00,0.00022777609999999993,0.41378166668333327,0.09652361113333335,0.07922083333333334,0.012974444450000002,0.03163055556666668,0.001012500083333333,0.004195277800000002
2016-01-03 07:00:00,0.00021333448333333332,0.5212411111833332,0.024506388833333344,0.11118444448333337,0.01295805556666667,0.03164277783333334,0.0010113889833333332,0.004029444483333336
2016-01-03 08:00:00,0.00024777674999999994,0.43206666663333326,0.07996916671666666,0.007396111166666669,0.013058333300000002,0.03403722223333335,0.001012777866666667,0.003999444450000003
2016-01-03 09:00:00,0.00023138723333333342,0.5217919444833334,0.0051625000499999985,0.007381388983333332,0.013013333316666674,0.03404416665,0.0010152778666666666,0.00399972221666667
2016-01-03 10:00:00,0.00023889111666666672,0.46566222230000015,0.07425166671666668,0.007426666649999999,0.012992222216666667,0.03389388891666667,0.0010122223,0.00399916666666667
2016-01-03 11:00:00,0.00024805503333333334,0.5742727777833333,0.024367777816666665,0.007393611149999998,0.012948055500000003,0.03132749998333333,0.001002499983333334,0.004153333333333337
2016-01-03 12:00:00,0.0001733361999999999,0.7811477778000006,0.05305833333333331,0.007419444433333334,0.01286833335,0.030119999966666665,0.04058111111666663,0.004180277700000003
2016-01-03 13:00:00,4.833668333333333e-05,0.4276963888499999,0.05943416668333333,0.007503055583333333,0.01306805555,0.02938222218333333,0.0009997222166666674,0.004173333266666672
2016-01-03 14:00:00,0.0001711138666666667,0.6402086111333332,0.020513888866666663,0.007196666649999999,0.012529444516666667,0.0291477778,0.000998888883333334,0.004171666600000002
2016-01-03 15:00:00,0.0001063928166666666,0.4388922222333333,0.07649277775,0.007206944450000001,0.012651944433333333,0.028952500050000003,0.11342666666666679,0.030890555616666666
2016-01-03 16:00:00,0.37426944558333325,0.29334305546666667,0.005633333333333334,0.007034166633333335,0.022521388866666672,0.5176341666500001,0.001077777833333333,0.0042827777833333355
2016-01-03 17:00:00,0.49659555548333334,0.1569697222166666,0.0712419445166667,0.007044999966666668,0.012358611083333334,0.44732916663333333,0.04315500003333329,0.004309444449999996
2016-01-03 18:00:00,0.0007397199666666671,0.4519672221666667,0.040723055550000005,0.007065833316666667,0.01248444446666667,0.13093249990000003,0.0010530556666666668,0.1252286111
2016-01-03 19:00:00,7.500443333333333e-05,0.4309319443833334,0.042337777783333336,0.03693166673333334,0.02031027781666667,0.02902416666666666,0.0010183334000000003,0.033257777733333355
2016-01-03 20:00:00,0.00022110999999999995,0.6471377778333333,0.09765444444999997,0.12354361110000002,0.012533888850000001,0.21198583334999999,0.03992833335,0.013705555483333328
2016-01-03 21:00:00,8.000225000000001e-05,0.5589141666833333,0.021032500000000003,0.062184444466666676,0.012817222216666662,0.37285749998333334,0.10519083333333334,0.004190277716666666
2016-01-03 22:00:00,6.49922166666667e-05,0.47890916665000005,0.08879916658333332,0.0068297222,0.012854166733333335,0.14347694444999998,0.04084055558333336,0.003957222216666668
2016-01-03 23:00:00,2.639333333333332e-05,0.3945733333666666,0.012716111116666678,0.00677194445,0.012921666649999998,0.03969222218333334,0.040257499950000004,0.026388333349999998
2016-01-04 00:00:00,3.917166666666667e-05,0.3903769444333333,0.10166916665000002,0.0070027777999999985,0.013063611116666663,0.038659722183333335,0.04697305558333336,0.08458472213333335
2016-01-04 01:00:00,3.4455e-05,0.34462416660000006,0.008263888883333332,0.006932222149999999,0.01299472223333334,0.06591555549999997,0.039679722166666674,0.003963888883333333
2016-01-04 02:00:00,1.6408333333333347e-05,0.08332777788333331,0.09360638886666667,0.006733611099999999,0.013030277766666666,0.032761388883333326,0.0010408333666666661,0.017630000049999983
2016-01-04 03:00:00,1.5575000000000016e-05,0.08559861106666668,0.004820277900000001,0.006728055550000001,0.01310805556666667,0.034863333333333336,0.0010261112166666659,0.004216944583333337
2016-01-04 04:00:00,7.945223333333335e-05,0.2542802777,0.08110444446666665,0.006715833316666668,0.012869999983333337,0.0301166667,0.05047805551666666,0.004284166616666667
2016-01-04 05:00:00,8.139833333333333e-05,0.32778888888333324,0.005133333416666667,0.006858888916666666,0.013024444533333337,0.030327777749999996,0.0010102778999999998,0.004254444533333335
2016-01-04 06:00:00,8.778168333333331e-05,0.4114713889666666,0.0749013888166667,0.006884722183333333,0.012940555566666663,0.030147777766666668,0.0010102779166666664,0.0042013888000000015
2016-01-04 07:00:00,4.6955016666666636e-05,0.3991841667166666,0.018628055500000004,0.006928888900000002,0.013092222233333332,0.03016833335000001,0.0010069445166666668,0.004227777733333338
2016-01-04 08:00:00,9.13967e-05,0.5800530555666666,0.05435833330000001,0.00682999998333333,0.012863333366666667,0.030141111033333324,0.0010155556499999996,0.004184166700000004
2016-01-04 09:00:00,7.305888333333332e-05,0.4975258333500001,0.04567666670000001,0.0068358333,0.012808333316666668,0.032541666600000005,0.00101333345,0.004197222283333338
2016-01-04 10:00:00,5.360998333333331e-05,0.8339211111499999,0.027812222200000014,0.04265194443333334,0.01277750003333333,0.034760555533333334,0.0010191666666666667,0.0041291667333333325
2016-01-04 11:00:00,5.639888333333331e-05,0.568253888866667,0.06988722226666667,0.12313444448333331,0.012654166633333335,0.029784722200000006,0.0010069445166666668,0.004148333383333329
2016-01-04 12:00:00,0.00014778333333333328,0.4082722223000001,0.010304166716666667,0.04093361106666667,0.012363333316666664,0.03273555551666667,0.0010225001166666663,0.004104999949999999
2016-01-04 13:00:00,3.806613333333333e-05,0.23547333330000006,0.07001361113333333,0.0068694444500000005,0.012987222250000006,0.027181388866666663,0.0010094444333333336,0.004659166683333338
2016-01-04 14:00:00,7.111448333333331e-05,0.5017033333499998,0.008119444516666663,0.006920000033333335,0.013059722250000001,0.02635305559999999,0.051047500016666664,0.041952500016666706
2016-01-04 15:00:00,0.3941463910666666,0.46161027766666674,0.12340694450000003,0.006702777766666667,0.01240638896666667,0.026743333383333342,0.15724055558333336,0.004156944399999996
2016-01-04 16:00:00,0.41313805555000005,0.39780777766666664,0.026266666633333328,0.0066463889166666675,0.012391388900000001,0.027277222183333328,0.022068333349999976,0.004123055566666666
2016-01-04 17:00:00,0.1721494433166667,0.41721305559999994,0.014467222250000002,0.0065252778000000015,0.012198055550000003,0.027374444433333332,0.1096347222,0.004179999983333333
2016-01-04 18:00:00,8.695055000000001e-05,0.23650055561666675,0.10978666668333334,0.006731388833333333,0.012654166650000001,0.027510277766666664,0.047041388949999964,0.08538027779999999
2016-01-04 19:00:00,7.862333333333334e-05,0.22344444433333335,0.005701388900000003,0.006739999999999999,0.02059527778333333,0.02761972218333333,0.0010225000499999996,0.028353055566666643
2016-01-04 20:00:00,4.778888333333332e-05,0.16124166666666673,0.07401111113333332,0.006726388850000001,0.020148888866666662,0.027666111049999994,0.04231500003333336,0.0041875000166666666
2016-01-04 21:00:00,0.0002994478000000001,0.6413122221666664,0.05051166671666666,0.006536666649999999,0.01215444441666666,0.03053194438333333,0.0010305555833333326,0.004117777700000001
2016-01-04 22:00:00,0.00032722615000000023,0.9493691667,0.004960555616666667,0.006586111116666666,0.012127499966666669,0.03808972215,0.05000916671666667,0.004150555583333331
2016-01-04 23:00:00,0.00013944446666666664,0.6751419445499997,0.10020055551666668,0.00752305555,0.01251944443333333,0.05801222220000002,0.09425944441666667,0.004110833333333333
2016-01-05 00:00:00,0.00011667269999999994,0.6508258333000001,0.017877222199999997,0.018526111100000006,0.012671944449999998,0.032229444483333335,0.002811388916666666,0.07772083333333334
2016-01-05 01:00:00,0.00012138499999999999,0.7039941667166666,0.12565805550000003,0.04313472223333333,0.01244999995,0.05426888888333333,0.04417499996666671,0.00410527778333333
2016-01-05 02:00:00,3.7235e-05,0.24549583333333333,0.11288944448333334,0.12415472218333329,0.012887777766666667,0.02977527783333334,0.0010200000833333325,0.004153888849999996
2016-01-05 03:00:00,9.833219999999995e-05,0.5301977778166669,0.24632500001666666,0.008382222166666667,0.012751666649999997,0.03001916663333333,0.0010202778499999998,0.004094999983333334
2016-01-05 04:00:00,0.3517622238,0.6458969445166667,0.04547361111666666,0.007181666699999995,0.012466666733333335,0.03252472221666666,0.04733555546666671,0.0042522222
2016-01-05 05:00:00,0.4457763888499999,0.7179558333500001,0.004698055516666666,0.007137499916666667,0.012339444366666667,0.02995027783333332,0.00102138895,0.0042002778000000025
2016-01-05 06:00:00,0.4157813883166669,0.6203922222500002,0.030979166716666673,0.0071808333500000005,0.012436111166666668,0.032461944449999995,0.00101805565,0.004237500016666669
2016-01-05 07:00:00,0.0001880567,0.6546736110333334,0.07226138884999996,0.007348055533333334,0.012879166650000003,0.03499638885,0.0010177778833333332,0.0042177777666666675
2016-01-05 08:00:00,0.00020889121666666673,0.7165313889000002,0.006516388883333334,0.007396388816666668,0.012894722216666672,0.03014777775,0.0010072223333333335,0.004222500016666671
2016-01-05 09:00:00,0.0002119445166666667,0.75766555555,0.08082861121666667,0.007404722166666666,0.012867222183333332,0.03254527776666666,0.0010122223,0.004194722316666671
2016-01-05 10:00:00,0.00019027853333333339,1.0525574999999996,0.0050627777999999995,0.007350833316666666,0.01264750001666667,0.03464833326666666,0.001012500066666667,0.00416305551666667
2016-01-05 11:00:00,0.00022416670000000008,0.8267541666666666,0.08218166674999998,0.007339999999999999,0.012671666716666662,0.034279722216666655,0.0010113889166666668,0.004148611149999998
2016-01-05 12:00:00,0.00014833055000000004,0.53289111105,0.008937499983333336,0.007163611116666665,0.012477499949999995,0.027689166599999995,0.08599888890000003,0.004175277816666669
2016-01-05 13:00:00,5.4730033333333346e-05,0.3619361111000001,0.08952166663333332,0.007336111083333333,0.018130277749999996,0.02710972220000001,0.0010202778999999996,0.004342777800000003
2016-01-05 14:00:00,0.0001663906,0.5583188889000001,0.005010277700000001,0.007224444483333333,0.012658611116666663,0.027299999933333336,0.0010033333666666672,0.004228055566666669
2016-01-05 15:00:00,0.00017361061666666672,0.5759022222000001,0.0730580554833333,0.007209166666666667,0.012647777733333332,0.027286944483333336,0.0009988888666666675,0.004223333333333337
2016-01-05 16:00:00,0.00015583719999999997,0.5655630554833332,0.004987500033333332,0.007217777849999999,0.012625000016666667,0.09118527774999999,0.07839305555000008,0.004158055583333334
2016-01-05 17:00:00,0.00011945059999999994,0.31539138896666674,0.08751222223333331,0.007175833383333335,0.012616666616666664,0.027965555616666662,0.0009952777000000008,0.004186111100000004
2016-01-05 18:00:00,0.00014111725,0.3471783333666666,0.0049599999666666665,0.007070833300000001,0.01825583333333333,0.02691361116666667,0.042298055533333295,0.0041275000666666645
2016-01-05 19:00:00,0.00010695336666666668,0.2841899999000001,0.0897655555166667,0.007140277750000001,0.02022722221666666,0.02695000005,0.000998611083333334,0.0041477777499999945
2016-01-05 20:00:00,9.750888333333335e-05,0.25538861115,0.009194166666666665,0.0676072222,0.019790277816666667,0.026979166666666658,0.0010052778000000004,0.004123888916666669
2016-01-05 21:00:00,0.0001891678666666667,0.46211666665,0.06064805556666666,0.12071527779999998,0.012340555599999999,0.03237361101666667,0.0010408334833333327,0.06457944441666667
2016-01-05 22:00:00,8.750166666666666e-05,0.6475152778333332,0.031306666633333334,0.007413888883333332,0.012732777816666664,0.049102777716666664,0.0010575000999999997,0.047465000049999984
2016-01-05 23:00:00,6.334055e-05,0.5884216666,0.039940833400000035,0.007392777716666663,0.01308472221666667,0.03739805556666666,0.0010175000833333335,0.004180555500000004
2016-01-06 00:00:00,8.251278333333335e-05,0.6926094444000002,0.05411166671666666,0.0073538889166666664,0.012797499966666664,0.029529166666666672,0.001010555683333333,0.004110277866666665
2016-01-06 01:00:00,0.00010528331666666663,0.6356763888666668,0.04544277771666667,0.007259722183333336,0.012773333349999997,0.034347222166666656,0.0010186111833333333,0.0041711111500000045
2016-01-06 02:00:00,4.0010533333333346e-05,0.25781277779999995,0.030031944433333325,0.007210555566666667,0.013042500016666663,0.03257749998333334,0.0010202779166666664,0.004154444500000002
2016-01-06 03:00:00,0.00011722496666666664,0.47918361108333324,0.06318388893333332,0.007164166583333334,0.017503055533333325,0.033100277799999994,0.039939166650000045,0.00413361103333333
2016-01-06 04:00:00,2.8063333333333326e-05,0.4524075,0.057924166699999995,0.007469166683333331,0.013265833266666662,0.03255750003333333,0.0010305555999999996,0.004259444483333336
2016-01-06 05:00:00,0.0001630538166666667,0.7682116666833333,0.008921111133333333,0.007176388849999998,0.012578888883333335,0.030068888933333333,0.0010152778666666664,0.004198888933333338
2016-01-06 06:00:00,0.0001000016333333333,0.5658219444666667,0.05364305556666667,0.007342777750000001,0.012962222183333328,0.0323925,0.0010119445333333333,0.00418972226666667
2016-01-06 07:00:00,0.00010805996666666662,0.5785416666666665,0.05369194441666666,0.007338333266666665,0.01295000008333333,0.03485138886666665,0.0010177779,0.004187500016666671
2016-01-06 08:00:00,0.00012054996666666662,0.5962405555666666,0.024044166633333332,0.007299444483333334,0.012944444450000002,0.030013888899999997,0.0010113890166666667,0.00419805551666667
2016-01-06 09:00:00,0.00011249829999999992,0.6283583333166668,0.03443722215,0.007287777766666667,0.012857222150000002,0.03230111109999999,0.0010155556833333333,0.00415694436666667
2016-01-06 10:00:00,8.555389999999997e-05,1.017193333366667,0.0528311111,0.03614305551666666,0.012565277766666667,0.032113611066666665,0.0010105555833333335,0.0041419444333333335
2016-01-06 11:00:00,0.00011500559999999996,0.6944897222166665,0.0600155556,0.12275722216666668,0.012706111066666666,0.03688166668333332,0.03963500006666667,0.004128055583333333
2016-01-06 12:00:00,0.00013000386666666666,0.4908000000333334,0.03007722216666667,0.007321388933333335,0.017569722283333335,0.028142222233333337,0.04880305561666668,0.004195833250000004
2016-01-06 13:00:00,3.7783350000000005e-05,0.1882497222166667,0.04579694446666668,0.007292499966666669,0.013001111099999997,0.027044166666666664,0.001025277933333333,0.004234166716666668
2016-01-06 14:00:00,0.0001258361833333333,0.5240436111500001,0.05711444446666666,0.007233333266666668,0.012750555616666666,0.027713888950000005,0.0010033334000000007,0.004325833299999997
2016-01-06 15:00:00,8.195334999999992e-05,0.34929194443333333,0.03764805551666666,0.00725555556666667,0.0128980555,0.027783611116666666,0.000999444400000001,0.0042616667000000006
2016-01-06 16:00:00,0.00013834118333333335,0.3834991666333332,0.020343055599999993,0.007147499966666662,0.01267166661666666,0.027540555500000008,0.07581277775000002,0.004235277766666671
2016-01-06 17:00:00,0.00016250723333333328,0.37788666666666665,0.052706666616666654,0.007135000016666669,0.02084583335,0.0277655556,0.0009991666500000008,0.0041674999833333365
2016-01-06 18:00:00,5.418111666666669e-05,0.19119194441666662,0.05290972226666666,0.007243888916666666,0.01287250003333333,0.027627222249999993,0.000998611083333334,0.004209722316666669
2016-01-06 19:00:00,6.445945000000003e-05,0.20469388881666672,0.0188383334,0.007272222233333333,0.012891388950000004,0.027476388866666656,0.0009983332833333341,0.0041794445666666685
2016-01-06 20:00:00,4.2239999999999995e-05,0.1695797222,0.04457833336666659,0.007314444449999997,0.012949999983333332,0.027425555516666665,0.0010011111333333338,0.004204444533333338
2016-01-06 21:00:00,0.00016306211666666665,0.41822805548333336,0.05382638888333334,0.007073055599999999,0.01241194448333333,0.03005944438333334,0.0010191667499999993,0.004129444516666666
2016-01-06 22:00:00,7.389719999999999e-05,0.2743430555833334,0.043674722199999995,0.007149722216666667,0.012633333316666665,0.03907388886666668,0.0010211112499999998,0.004152777849999999
2016-01-06 23:00:00,9.444774999999998e-05,0.49481416668333317,0.021476111149999998,0.007188888899999997,0.024533611116666673,0.04493027778333331,0.03996472235,0.004106111133333329
2016-01-07 00:00:00,4.0837216666666666e-05,0.6038522222333332,0.06664722226666668,0.10039083335000003,0.012942777749999999,0.04034694446666666,0.0011175001166666663,0.2684080555499999
2016-01-07 01:00:00,0.3851669516499999,0.7072775000000001,0.09929888888333332,0.09780611114999999,0.012324444500000007,0.0391255556,0.03977250003333335,0.004156111099999996
2016-01-07 02:00:00,0.41649111106666664,0.20146666668333338,0.028547777866666676,0.006960555583333332,0.012475555550000001,0.036769444483333316,0.0010313889833333328,0.004176944466666671
2016-01-07 03:00:00,0.34121666655000044,0.08548722221666664,0.08658722223333336,0.007050833333333334,0.01266166668333333,0.03008333335000001,0.0010291667666666663,0.004295555616666666
2016-01-07 04:00:00,0.00021166616666666674,0.18018166661666674,0.005424999933333335,0.007209166583333333,0.012932499966666667,0.035025277783333336,0.03811833346666667,0.02177333334999999
2016-01-07 05:00:00,0.00020305288333333333,0.22185222221666664,0.08002333338333335,0.0072397223333333345,0.012876388866666668,0.030341388849999998,0.0010105556999999998,0.004184722300000002
2016-01-07 06:00:00,0.00023972278333333336,0.4134866666666666,0.021384999999999994,0.0073827777500000006,0.013014999900000003,0.03283611113333334,0.0010100000833333333,0.004221666650000003
2016-01-07 07:00:00,0.0001486122666666667,0.6018661111166669,0.05741388884999996,0.007243055583333333,0.012752777766666668,0.032735,0.0010155556666666665,0.004194444416666667
2016-01-07 08:00:00,0.0002372217333333333,0.4896180556333333,0.04063277773333333,0.0073550000166666685,0.012993333316666663,0.030338055583333336,0.00100833345,0.0042169445000000035
2016-01-07 09:00:00,0.00021250001666666652,0.50141861115,0.03352138888333333,0.007322777766666664,0.01288583331666667,0.03266777775,0.0010150001,0.004180555566666669
2016-01-07 10:00:00,0.00024166839999999995,0.9229758334166666,0.0639011111,0.007384166666666664,0.012791944449999999,0.034770555566666674,0.0010113889833333336,0.00416027785
2016-01-07 11:00:00,0.0002266661166666666,0.6364111111166667,0.01010888893333333,0.007291388899999998,0.012682222200000003,0.03923111115,0.0010233334500000001,0.004133055583333336
2016-01-07 12:00:00,0.00016388385000000005,0.37056722219999993,0.07855138885000001,0.0072094444666666695,0.012429166666666668,0.027391944399999996,0.055676111099999995,0.0041652778333333374
2016-01-07 13:00:00,3.9455566666666676e-05,0.2238791666166667,0.005068055550000004,0.007235000033333332,0.017643055533333337,0.02608749996666667,0.0010263890166666663,0.004233611133333337
2016-01-07 14:00:00,0.0001377849666666666,0.4886216665499999,0.07843805556666665,0.007269999983333333,0.012596111133333334,0.20566388893333337,0.07581027786666673,0.004232500016666664
2016-01-07 15:00:00,0.00010945109999999993,0.35949138889999993,0.0051577777666666665,0.007298888900000001,0.012696388850000002,0.33266888889999996,0.0010011111500000005,0.004378055483333328
2016-01-07 16:00:00,1.9732216666666654e-05,0.20812361111666672,0.06926805563333337,0.007325555583333332,0.012843333366666673,0.3576091666833335,0.0010105555500000008,0.004346666599999997
2016-01-07 17:00:00,0.00019555959999999998,0.44449888891666683,0.018320555566666664,0.007111666616666665,0.012453611116666664,0.06496083334999997,0.001028611083333334,0.09424583326666663
2016-01-07 18:00:00,5.361721666666668e-05,0.1791847222166667,0.06302027775,0.09650944441666669,0.012757777783333339,0.026499722216666674,0.0009991666500000008,0.004194722166666669
2016-01-07 19:00:00,6.584553333333338e-05,0.20763888891666674,0.02608916663333333,0.05670444436666669,0.012732499983333338,0.3093297222,0.0010436111000000003,0.004293333333333329
2016-01-07 20:00:00,3.5291649999999996e-05,0.15457833336666665,0.05620083335000001,0.007279444416666668,0.012856666700000002,0.44970833340000005,0.0010477777500000004,0.004303055533333334
2016-01-07 21:00:00,0.00015889543333333334,0.40232999999999985,0.03173027778333333,0.007115555533333334,0.012439722216666666,0.3693952778,0.0009955555333333343,0.004331111099999997
2016-01-07 22:00:00,2.445056666666667e-05,0.27218000001666665,0.04685416668333332,0.007386388849999997,0.012965555600000001,0.18295388890000008,0.0010311111666666665,0.004221111100000002
